serial,lat,lon,geometry,시리얼,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간
V02Q1940373,37.58993857,126.9172919,POINT (126.9172919 37.58993857),V02Q1940373,47.73717948717949,73.08653846153847,16.17884615384615,41.330128205128204,,,38.21153846153846,77.97115384615384,202104355180.44873
V02Q1940347,37.58442752,126.9052244,POINT (126.9052244 37.58442752),V02Q1940347,40.7016393442623,51.89180327868853,14.907868852459021,50.27213114754098,,,34.63934426229508,64.48196721311476,202104361134.42624
V02Q1940358,37.63898356,126.91886140000001,POINT (126.9188614 37.63898356),V02Q1940358,38.00306748466258,49.5521472392638,14.211656441717775,49.62883435582822,,,34.02760736196319,64.579754601227,202104332926.6871
V02Q1940435,37.58351322,126.89425690000002,POINT (126.8942569 37.58351322),V02Q1940435,41.49295774647887,59.00704225352113,15.33169014084508,45.566901408450704,,,35.61267605633803,71.47535211267606,202104366805.6338
V02Q1940476,37.59234803,126.9065632,POINT (126.9065632 37.59234803),V02Q1940476,44.38538205980066,63.63787375415282,15.257807308970088,45.269102990033225,,,36.64451827242525,73.35215946843854,202104357851.49503
V02Q1940337,37.59890825,126.92030890000001,POINT (126.9203089 37.59890825),V02Q1940337,29.117460317460317,36.05079365079365,15.20666666666666,44.55238095238095,,,29.1015873015873,52.523809523809526,202104355572.38095
V02Q1940139,37.64376606,126.9245654,POINT (126.9245654 37.64376606),V02Q1940139,26.612794612794612,31.346801346801346,14.136700336700342,49.225589225589225,,,28.515151515151516,49.82491582491583,202104358669.69696
V02Q1940485,37.59923312,126.9163873,POINT (126.9163873 37.59923312),V02Q1940485,39.89408099688473,67.31464174454828,14.726168224299064,46.8816199376947,,,34.573208722741434,73.56386292834891,202104362040.18692
V02Q1940370,37.61961313,126.93213119999999,POINT (126.9321312 37.61961313),V02Q1940370,30.78360655737705,37.485245901639345,15.093114754098366,45.101639344262296,,,29.921311475409837,53.78360655737705,202104366266.55737
V02Q1940475,37.61398913,126.9065555,POINT (126.9065555 37.61398913),V02Q1940475,36.78125,49.392361111111114,15.099999999999994,45.829861111111114,,,33.34375,64.57986111111111,202104362963.8889
V02Q1940872,37.61059265,126.93299569999999,POINT (126.9329957 37.61059265),V02Q1940872,45.233082706766915,61.30451127819549,14.571681415929206,48.915929203539825,,,39.15413533834587,77.59774436090225,202104402771.16104
V02Q1940067,37.4543351,127.06188429999999,POINT (127.0618843 37.4543351),V02Q1940067,38.55925925925926,56.54074074074074,14.132962962962964,47.974074074074075,,,30.840740740740742,71.89259259259259,202104391865.55554
V02Q1940268,37.50661107,126.9924396,POINT (126.9924396 37.50661107),V02Q1940268,38.06375838926174,53.56711409395973,15.96879194630873,42.466442953020135,,,35.50335570469799,69.95302013422818,202104372346.6443
V02Q1940274,37.50540849,127.0135006,POINT (127.0135006 37.50540849),V02Q1940274,40.126666666666665,52.21666666666667,17.04324324324324,45.88288288288288,,,35.68,69.65,202104350136.0
V02Q1940282,37.5124908,127.00587620000002,POINT (127.0058762 37.5124908),V02Q1940282,36.401162790697676,52.83720930232558,16.186046511627914,43.973837209302324,,,32.56104651162791,66.70348837209302,202104341319.47675
V02Q1940141,37.49760629,127.0013841,POINT (127.0013841 37.49760629),V02Q1940141,32.26860841423948,41.80582524271845,15.375404530744339,44.909385113268605,,,31.75728155339806,60.05177993527508,202104361471.52103
V02Q1940148,37.4999898,126.98703700000002,POINT (126.987037 37.4999898),V02Q1940148,29.447619047619046,36.88253968253968,15.64507936507937,45.08888888888889,,,29.914285714285715,53.52063492063492,202104345096.8254
V02Q1940368,37.48326071,127.0349794,POINT (127.0349794 37.48326071),V02Q1940368,38.70793650793651,54.142857142857146,14.33968253968255,47.41269841269841,,,33.18412698412698,67.5936507936508,202104363716.50793
V02Q1940380,37.47160463,127.0409436,POINT (127.0409436 37.47160463),V02Q1940380,34.54575163398693,49.80065359477124,16.146732026143795,42.388888888888886,,,30.862745098039216,65.58823529411765,202104348137.2549
V02Q1940518,37.51508377,127.01385649999999,POINT (127.0138565 37.51508377),V02Q1940518,38.12982456140351,49.88070175438597,15.554035087719303,43.14035087719298,,,35.08070175438596,70.84912280701755,202104378148.42105
V02Q1940144,37.48255634,126.9946044,POINT (126.9946044 37.48255634),V02Q1940144,29.78,35.10333333333333,16.319666666666663,41.61,,,28.046666666666667,53.95333333333333,202104365292.66666
V02Q1940310,37.47984859,126.98540179999999,POINT (126.9854018 37.47984859),V02Q1940310,28.379194630872483,39.16107382550336,15.734563758389267,41.38590604026846,,,21.130872483221477,52.711409395973156,202104356622.14764
V02Q1940249,37.48095824,127.00032979999999,POINT (127.0003298 37.48095824),V02Q1940249,39.00970873786408,49.87702265372168,15.502588996763764,43.702265372168284,,,32.51132686084142,66.77346278317152,202104354195.14563
V02Q1940068,37.4913371,126.99233090000001,POINT (126.9923309 37.4913371),V02Q1940068,44.58361774744027,63.16723549488054,15.992150170648474,42.26621160409557,,,35.11262798634812,76.26962457337883,202104370062.11603
V02Q1940308,37.49412567,126.9868537,POINT (126.9868537 37.49412567),V02Q1940308,35.4983164983165,45.56565656565657,15.779797979797983,42.88552188552188,,,31.07070707070707,62.68013468013468,202104361605.7239
V02Q1940400,37.48927413,127.0178868,POINT (127.0178868 37.48927413),V02Q1940400,37.8936877076412,48.863787375415285,15.435215946843845,42.2358803986711,,,34.714285714285715,66.40199335548172,202104355452.8239
V02Q1940402,37.49130895,127.02680459999999,POINT (127.0268046 37.49130895),V02Q1940402,35.413907284768214,44.85099337748344,15.674503311258272,42.85099337748344,,,32.13245033112583,61.56953642384106,202104370107.6159
V02Q1940399,37.49139149,127.01274029999999,POINT (127.0127403 37.49139149),V02Q1940399,39.14776632302406,52.70103092783505,15.982817869415804,41.670103092783506,,,35.329896907216494,70.58762886597938,202104368904.12372
V02Q1940427,37.49974349,127.0168013,POINT (127.0168013 37.49974349),V02Q1940427,32.752411575562704,43.51446945337621,15.69067524115756,43.78135048231511,,,31.286173633440516,60.98713826366559,202104382155.30548
V02Q1940158,37.50280638,126.99049709999998,POINT (126.9904971 37.50280638),V02Q1940158,32.65245901639344,45.71147540983606,15.307868852459018,45.07868852459016,,,31.314754098360655,60.6,202104372547.2131
V02Q1940423,37.47660064,126.98263909999999,POINT (126.9826391 37.47660064),V02Q1940423,39.120253164556964,48.02215189873418,14.950949367088603,45.38291139240506,,,31.044303797468356,62.813291139240505,202104384340.82278
V02Q1940398,37.46737119,127.03478940000001,POINT (127.0347894 37.46737119),V02Q1940398,26.47,33.31666666666667,15.086666666666657,47.06666666666667,,,26.453333333333333,49.67,202104352551.66666
V02Q1940348,37.46022502,127.0172225,POINT (127.0172225 37.46022502),V02Q1940348,39.45762711864407,56.159322033898306,14.448813559322026,51.66101694915254,,,29.386440677966103,70.86101694915254,202104369396.61017
V02Q1940396,37.48874836,127.0067934,POINT (127.0067934 37.48874836),V02Q1940396,41.82084690553746,54.127035830618894,15.764169381107498,42.63843648208469,,,35.273615635179155,69.40065146579805,202104347256.3518
V02Q1940433,37.49145971,127.01016640000002,POINT (127.0101664 37.49145971),V02Q1940433,42.940766550522646,64.50522648083624,15.722648083623696,42.26132404181185,,,35.400696864111495,76.34146341463415,202104373857.4913
V02Q1940201,37.483264899999995,127.0130872,POINT (127.0130872 37.48326489999999),V02Q1940201,34.76254180602007,49.49498327759197,15.651170568561872,42.96321070234114,,,31.779264214046822,65.51170568561874,202104363351.83948
V02Q1940816,37.51241208,126.9986828,POINT (126.9986828 37.51241208),V02Q1940816,41.81818181818182,80.56,14.82072727272727,45.38545454545454,201.04727272727274,2.193454545454546,36.04363636363637,84.60363636363637,202104384113.45456
V02Q1940955,37.50458059,126.99450120000002,POINT (126.9945012 37.50458059),V02Q1940955,44.25566343042071,85.51132686084142,15.786084142394827,43.42394822006472,,,37.19417475728155,85.73139158576052,202104372000.0
V02Q1940278,37.512400899999996,126.94254679999999,POINT (126.9425468 37.5124009),V02Q1940278,37.23364485981308,51.39252336448598,16.139563862928345,42.900311526479754,,,28.710280373831775,64.61993769470405,202104349648.59814
V02Q1940318,37.50809775,126.9375878,POINT (126.9375878 37.50809775),V02Q1940318,33.29449838187702,58.46278317152104,16.281877022653735,41.65695792880259,,,28.54368932038835,69.7864077669903,202104350473.7864
V02Q1940295,37.50871275,126.9251675,POINT (126.9251675 37.50871275),V02Q1940295,40.57413249211356,53.60567823343849,15.866876971608828,42.38801261829653,,,30.946372239747635,66.60567823343848,202104336771.29337
V02Q1940194,37.48280186,126.9795311,POINT (126.9795311 37.48280186),V02Q1940194,38.02906976744186,52.98837209302326,15.590116279069758,43.776162790697676,,,28.976744186046513,65.44476744186046,202104349681.97675
V02Q1940297,37.49295621,126.97576029999999,POINT (126.9757603 37.49295621),V02Q1940297,26.41337386018237,34.346504559270514,15.239209726443786,48.26747720364742,,,26.50455927051672,50.96048632218845,202104332943.46506
V02Q1940289,37.48749956,126.9682384,POINT (126.9682384 37.48749956),V02Q1940289,32.205298013245034,53.711920529801326,14.677152317880799,45.788079470198674,,,29.221854304635762,69.00331125827815,202104363730.7947
V02Q1940382,37.48206626,126.969679,POINT (126.969679 37.48206626),V02Q1940382,38.48366013071895,49.0359477124183,15.175163398692815,44.74183006535948,,,33.01633986928105,66.15359477124183,202104349004.90195
V02Q1940397,37.48773341,126.96465049999999,POINT (126.9646505 37.48773341),V02Q1940397,32.73770491803279,39.114754098360656,14.408196721311478,46.52459016393443,,,29.84918032786885,58.049180327868854,202104348289.5082
V02Q1940304,37.50407253,126.95182549999998,POINT (126.9518255 37.50407253),V02Q1940304,30.214285714285715,37.57142857142857,15.505279503105603,43.54037267080745,,,27.15527950310559,54.82919254658385,202104371716.77017
V02Q1940316,37.50479368,126.94078329999999,POINT (126.9407833 37.50479368),V02Q1940316,35.98746081504702,48.66457680250784,16.989341692789978,40.959247648902824,,,29.677115987460816,62.156739811912225,202104335924.7649
V02Q1940420,37.49921389,126.93125959999999,POINT (126.9312596 37.49921389),V02Q1940420,39.32890365448505,48.35880398671096,15.503654485049836,43.18936877076412,,,32.3421926910299,64.69767441860465,202104361143.85382
V02Q1940319,37.50119264,126.93696070000001,POINT (126.9369607 37.50119264),V02Q1940319,33.32692307692308,43.55128205128205,16.185897435897438,42.24679487179487,,,28.294871794871796,59.006410256410255,202104359978.84616
V02Q1940432,37.48657654,126.9100534,POINT (126.9100534 37.48657654),V02Q1940432,32.45205479452055,38.90068493150685,15.983561643835625,42.71232876712329,,,29.41780821917808,59.60958904109589,202104369533.9041
V02Q1940389,37.49774248,126.92382959999999,POINT (126.9238296 37.49774248),V02Q1940389,9.171521035598705,18.34304207119741,15.706148867313921,43.13592233009709,,,11.702265372168284,28.679611650485437,202104367052.10355
V02Q1940356,37.50454947,126.96741840000001,POINT (126.9674184 37.50454947),V02Q1940356,18.322580645161292,20.177419354838708,16.099354838709676,42.9,,,21.980645161290322,32.13548387096774,202104341498.0645
V02Q1940357,37.50376595,126.96095840000001,POINT (126.9609584 37.50376595),V02Q1940357,31.70926517571885,41.66453674121406,16.085303514376996,42.75079872204473,,,28.900958466453673,58.44408945686901,202104340361.02237
V02Q1940375,37.49171276,126.92482620000001,POINT (126.9248262 37.49171276),V02Q1940375,39.00333333333333,51.61,15.34033333333335,43.91,,,30.566666666666666,63.76,202104345941.66666
V02Q1940384,37.48591285,126.975187,POINT (126.975187 37.48591285),V02Q1940384,35.20977011494253,48.867816091954026,15.515229885057451,44.18103448275862,,,28.051724137931036,61.327586206896555,202104341747.70114
V02Q1940756,37.50007359,126.9324381,POINT (126.9324381 37.50007359),V02Q1940756,42.52142857142857,62.910714285714285,15.410714285714286,43.17142857142857,,,32.607142857142854,73.15,202104393222.14285
V02Q1940947,37.4990258,126.95201229999999,POINT (126.9520123 37.4990258),V02Q1940947,48.40068493150685,72.31164383561644,16.024315068493145,42.56164383561644,,,36.05821917808219,79.88356164383562,202104377945.54794
V02Q1940747,37.499726,126.9513962,POINT (126.9513962 37.499726),V02Q1940747,38.83067092651757,52.594249201277954,15.496805111821075,43.233226837060705,,,30.99361022364217,65.69009584664536,202104351087.53995
V02Q1940952,37.48870857,126.97863329999998,POINT (126.9786333 37.48870857),V02Q1940952,45.72241992882562,69.58362989323844,16.214234875444838,41.338078291814945,,,33.2846975088968,79.05693950177935,202104388036.29892
V02Q1940301,37.48911821,126.98057040000002,POINT (126.9805704 37.48911821),V02Q1940301,41.69578313253012,55.213855421686745,16.10210843373494,43.06325301204819,,,31.41566265060241,68.74397590361446,202104351973.79517
V02Q1940296,37.51196987,126.92630220000001,POINT (126.9263022 37.51196987),V02Q1940296,44.36842105263158,62.88235294117647,16.31052631578948,40.65325077399381,,,32.40557275541796,72.52631578947368,202104331877.70898
V02Q1940190,37.49653097,126.98241680000001,POINT (126.9824168 37.49653097),V02Q1940190,33.21864951768489,43.97749196141479,15.257234726688097,44.948553054662376,,,30.141479099678456,61.91318327974277,202104359538.90674
V02Q1940292,37.49084809,126.98194409999999,POINT (126.9819441 37.49084809),V02Q1940292,38.16225165562914,51.682119205298015,15.875165562913914,41.62251655629139,,,30.63907284768212,68.04304635761589,202104353351.98676
V02Q1940834,37.48098219,126.971649,POINT (126.971649 37.48098219),V02Q1940834,37.83571428571429,106.84642857142858,15.149642857142872,43.74285714285714,,,31.74642857142857,103.27142857142857,202104376870.7143
V02Q1940330,37.62778821,127.0193507,POINT (127.0193507 37.62778821),V02Q1940330,27.216828478964402,37.24595469255664,15.112621359223295,43.25889967637541,,,19.368932038834952,50.579288025889966,202104368829.77347
V02Q1940160,37.64791875,127.0124561,POINT (127.0124561 37.64791875),V02Q1940160,29.447457627118645,39.264406779661016,14.86745762711864,44.53220338983051,,,26.654237288135594,56.32542372881356,202104363040.339
V02Q1940314,37.61856124,127.02280379999999,POINT (127.0228038 37.61856124),V02Q1940314,28.429936305732483,33.245222929936304,15.659554140127398,42.11464968152866,,,26.694267515923567,52.42993630573248,202104334556.05096
V02Q1940207,37.61707714,127.01527250000001,POINT (127.0152725 37.61707714),V02Q1940207,33.28213166144201,42.921630094043884,15.23134796238245,44.307210031347964,,,28.103448275862068,59.824451410658305,202104343682.13165
V02Q1940431,37.63638945,127.03396359999999,POINT (127.0339636 37.63638945),V02Q1940431,33.46527777777778,41.75,16.16840277777777,40.47569444444444,,,26.270833333333332,59.62152777777778,202104386354.8611
V02Q1940394,37.63213319,127.0380993,POINT (127.0380993 37.63213319),V02Q1940394,32.187290969899664,47.94983277591973,15.559531772575252,43.03344481605351,,,25.795986622073578,62.45484949832776,202104366036.45486
V02Q1940414,37.62596558,127.0461778,POINT (127.0461778 37.62596558),V02Q1940414,32.842465753424655,40.57876712328767,14.909589041095892,45.27054794520548,,,27.243150684931507,56.72945205479452,202104369161.64383
V02Q1940386,37.61589809,127.03416029999998,POINT (127.0341603 37.61589809),V02Q1940386,31.745283018867923,49.09119496855346,16.371698113207543,41.632075471698116,,,23.00943396226415,58.770440251572325,202104361308.80502
V02Q1940429,37.64201094,127.0110328,POINT (127.0110328 37.64201094),V02Q1940429,31.575657894736842,43.20723684210526,14.660197368421052,44.5,,,25.87828947368421,57.75986842105263,202104379634.53946
V02Q1940378,37.63115555,127.016796,POINT (127.016796 37.63115555),V02Q1940378,28.235294117647058,33.80392156862745,15.729411764705887,41.35294117647059,,,24.931372549019606,51.009803921568626,202104336552.94116
V02Q1940300,37.64378512,127.0194517,POINT (127.0194517 37.64378512),V02Q1940300,31.132911392405063,41.57911392405063,15.525949367088604,42.73101265822785,,,26.079113924050635,56.75,202104361689.55698
V02Q1940409,37.63809491,127.02376979999998,POINT (127.0237698 37.63809491),V02Q1940409,25.20198675496689,31.10927152317881,15.340728476821194,42.5364238410596,,,21.642384105960264,47.735099337748345,202104382127.81458
V02Q1940137,37.62731949,127.0271506,POINT (127.0271506 37.62731949),V02Q1940137,28.75328947368421,38.69407894736842,15.121381578947368,43.49013157894737,,,24.101973684210527,56.203947368421055,202104361992.76315
V02Q1940107,37.62077412,127.0123532,POINT (127.0123532 37.62077412),V02Q1940107,28.866883116883116,38.4025974025974,15.425649350649346,43.324675324675326,,,25.344155844155843,55.285714285714285,202104347641.88312
V02Q1940340,37.6255552,127.02721499999998,POINT (127.027215 37.6255552),V02Q1940340,28.707395498392284,34.72668810289389,16.20385852090031,40.68488745980707,,,24.70418006430868,51.938906752411576,202104372175.5627
V02Q1940253,37.65390832,127.0112019,POINT (127.0112019 37.65390832),V02Q1940253,30.127329192546583,39.08695652173913,13.906832298136655,48.3944099378882,,,27.099378881987576,54.30434782608695,202104351130.74533
V02Q1940949,37.6303757,127.0226279,POINT (127.0226279 37.6303757),V02Q1940949,30.848797250859107,38.84192439862543,16.70824742268041,39.608247422680414,,,25.80068728522337,56.776632302405496,202104365966.66666
V02Q1940746,37.632189700000005,127.02174199999999,POINT (127.021742 37.6321897),V02Q1940746,28.830670926517573,35.20766773162939,15.497763578274759,42.94888178913738,,,24.629392971246006,51.68690095846645,202104354845.0479
V02Q1940448,37.63075938,127.0235503,POINT (127.0235503 37.63075938),V02Q1940448,25.725490196078432,30.013071895424837,16.707516339869283,39.36601307189542,,,23.718954248366014,47.4640522875817,202104373103.92157
V02Q1940477,37.6620208,127.0110858,POINT (127.0110858 37.6620208),V02Q1940477,40.03928571428571,59.95357142857143,14.28821428571429,46.25714285714286,,,31.914285714285715,71.28928571428571,202104372331.42856
V02Q1940823,37.63506161,127.0181629,POINT (127.0181629 37.63506161),V02Q1940823,29.425992779783392,42.061371841155236,15.709025270758119,41.99638989169675,,,23.314079422382672,57.584837545126355,202104371579.4224
V02Q1940763,37.62659207,127.0346233,POINT (127.0346233 37.62659207),V02Q1940763,32.63345195729537,43.23487544483986,15.716014234875434,41.686832740213525,,,27.480427046263344,61.4270462633452,202104384569.03915
V02Q1940712,37.64792279,127.011898,POINT (127.011898 37.64792279),V02Q1940712,36.5763358778626,49.538167938931295,14.595419847328246,43.732824427480914,,,29.30534351145038,65.39312977099236,202104408103.8168
V02Q1940131,37.59448521,127.02119579999999,POINT (127.0211958 37.59448521),V02Q1940131,30.43288590604027,36.4496644295302,15.652348993288598,42.93288590604027,,,27.20469798657718,54.93288590604027,202104368523.8255
V02Q1940283,37.58060195,127.02303020000001,POINT (127.0230302 37.58060195),V02Q1940283,37.39884393063584,50.323699421965316,15.390173410404614,44.5635838150289,,,27.277456647398843,62.96242774566474,202104356534.10403
V02Q1940284,37.58968413,127.01292020000001,POINT (127.0129202 37.58968413),V02Q1940284,32.75595238095238,38.729166666666664,15.87410714285714,44.151785714285715,,,26.44047619047619,55.845238095238095,202104354140.7738
V02Q1940276,37.58553822,127.02350890000001,POINT (127.0235089 37.58553822),V02Q1940276,29.4,37.42121212121212,16.444848484848478,40.64545454545455,,,24.884848484848487,55.984848484848484,202104329128.18182
V02Q1940206,37.609442,127.0341014,POINT (127.0341014 37.609442),V02Q1940206,37.64451827242525,53.0265780730897,16.220598006644515,41.25249169435216,,,31.920265780730897,70.43853820598007,202104357953.15616
V02Q1940143,37.60585332,127.04973840000001,POINT (127.0497384 37.60585332),V02Q1940143,27.836120401337794,33.34113712374582,15.70802675585285,44.20401337792642,,,26.183946488294314,52.84615384615385,202104350359.19733
V02Q1940379,37.61420241,127.0436659,POINT (127.0436659 37.61420241),V02Q1940379,28.830128205128204,34.31089743589744,15.975,41.40064102564103,,,26.516025641025642,53.30448717948718,202104331182.05127
V02Q1940064,37.61107942,127.05551659999999,POINT (127.0555166 37.61107942),V02Q1940064,30.114814814814814,36.922222222222224,16.127037037037024,41.614814814814814,,,26.962962962962962,57.196296296296296,202104384957.03705
V02Q1940087,37.61570454,127.0588487,POINT (127.0588487 37.61570454),V02Q1940087,31.31756756756757,36.33445945945946,15.791554054054052,43.064189189189186,,,27.222972972972972,56.1554054054054,202104373755.06757
V02Q1940381,37.60160929,127.01672099999999,POINT (127.016721 37.60160929),V02Q1940381,33.94736842105263,40.96052631578947,15.668749999999989,42.9078947368421,,,29.532894736842106,59.421052631578945,202104345591.7763
V02Q1940388,37.6040284,127.009922,POINT (127.009922 37.6040284),V02Q1940388,29.12987012987013,32.282467532467535,14.902922077922081,45.392857142857146,,,26.103896103896105,49.37012987012987,202104365580.51947
V02Q1940406,37.60939292,127.004355,POINT (127.004355 37.60939292),V02Q1940406,19.788343558282207,23.570552147239265,15.184049079754605,44.441717791411044,,,21.095092024539877,34.809815950920246,202104357546.93253
V02Q1940401,37.61320381,127.00746029999999,POINT (127.0074603 37.61320381),V02Q1940401,6.976190476190476,12.329931972789115,15.474829931972781,44.24149659863946,,,10.700680272108844,20.6734693877551,202104369755.10205
V02Q1940322,37.59917241,127.0360274,POINT (127.0360274 37.59917241),V02Q1940322,32.40963855421687,36.74698795180723,16.431325301204836,41.295180722891565,,,28.876506024096386,54.91867469879518,202104347812.9518
V02Q1940147,37.61308658,127.06171540000001,POINT (127.0617154 37.61308658),V02Q1940147,32.8277027027027,41.023648648648646,15.569594594594593,42.148648648648646,,,26.93918918918919,59.692567567567565,202104355781.75674
V02Q1940351,37.59105394,127.00300690000002,POINT (127.0030069 37.59105394),V02Q1940351,25.308970099667775,29.91362126245847,15.876079734219262,42.98671096345515,,,23.39202657807309,44.714285714285715,202104365907.6412
V02Q1940418,37.60987793,127.0175342,POINT (127.0175342 37.60987793),V02Q1940418,32.20967741935484,35.25483870967742,15.764838709677415,42.52903225806452,,,29.16774193548387,54.78064516129032,202104337373.5484
V02Q1940344,37.60580033,127.0255563,POINT (127.0255563 37.60580033),V02Q1940344,26.338323353293415,32.634730538922156,15.690718562874244,42.862275449101794,,,25.449101796407184,50.203592814371255,202104358938.32336
V02Q1940328,37.6033482,127.02937560000001,POINT (127.0293756 37.6033482),V02Q1940328,32.135313531353134,36.35973597359736,15.718811881188126,42.257425742574256,,,28.247524752475247,49.46534653465346,202104379390.099
V02Q1940361,37.59797947,127.01078580000001,POINT (127.0107858 37.59797947),V02Q1940361,29.81132075471698,37.34276729559748,14.544654088050311,47.569182389937104,,,25.946540880503143,54.56603773584906,202104355772.6415
V02Q1940415,37.60394387,127.0357469,POINT (127.0357469 37.60394387),V02Q1940415,29.515570934256054,36.477508650519034,16.03252595155709,40.08650519031142,,,27.91695501730104,57.186851211072664,202104371311.41867
V02Q1940362,37.60337797,127.02417209999999,POINT (127.0241721 37.60337797),V02Q1940362,33.68604651162791,41.866279069767444,15.261627906976736,43.76744186046512,,,29.180232558139537,58.729651162790695,202104339973.25583
V02Q1940335,37.60774203,127.04134029999999,POINT (127.0413403 37.60774203),V02Q1940335,26.285714285714285,31.412337662337663,16.1435064935065,42.33441558441559,,,25.73701298701299,50.69805194805195,202104354249.35065
V02Q1940419,37.59570201,127.0241817,POINT (127.0241817 37.59570201),V02Q1940419,43.88961038961039,58.23701298701299,14.620779220779218,45.16883116883117,,,33.3474025974026,73.26623376623377,202104351810.7143
V02Q1940879,37.60666796,127.02731809999999,POINT (127.0273181 37.60666796),V02Q1940879,38.273648648648646,60.277027027027025,16.092567567567574,40.770270270270274,,,31.98310810810811,75.29729729729729,202104360130.74326
V02Q1940329,37.68050607,127.0445926,POINT (127.0445926 37.68050607),V02Q1940329,29.54071661237785,39.63843648208469,14.643973941368074,46.45928338762215,,,22.977198697068403,52.899022801302934,202104373577.1987
V02Q1940264,37.67118144,127.0451551,POINT (127.0451551 37.67118144),V02Q1940264,30.614906832298136,42.86335403726708,15.74875776397516,43.26086956521739,,,26.866459627329192,58.09627329192546,202104359333.85092
V02Q1940334,37.66563906,127.04006869999999,POINT (127.0400687 37.66563906),V02Q1940334,30.649842271293377,42.769716088328074,16.163091482649847,40.62145110410095,,,27.050473186119874,57.75709779179811,202104342514.8265
V02Q1940203,37.66932206,127.03231559999999,POINT (127.0323156 37.66932206),V02Q1940203,41.96296296296296,61.20875420875421,15.126599326599324,44.5993265993266,,,32.50841750841751,71.52525252525253,202104359750.50504
V02Q1940338,37.66090623,127.02340020000001,POINT (127.0234002 37.66090623),V02Q1940338,32.0462962962963,43.916666666666664,15.34938271604938,46.21604938271605,,,28.71604938271605,59.129629629629626,202104355925.0
V02Q1940320,37.64976759,127.0198914,POINT (127.0198914 37.64976759),V02Q1940320,26.215625,32.725,15.772499999999997,43.26875,,,24.43125,48.215625,202104358508.75
V02Q1940205,37.65946582,127.03799520000001,POINT (127.0379952 37.65946582),V02Q1940205,26.140939597315437,49.506711409395976,16.589597315436222,40.24496644295302,,,25.79530201342282,62.758389261744966,202104354515.77182
V02Q1940342,37.64807136,127.0290801,POINT (127.0290801 37.64807136),V02Q1940342,24.022160664819946,52.11080332409972,16.177562326869804,42.60387811634349,,,20.526315789473685,57.26315789473684,202104331520.22162
V02Q1940324,37.65153612,127.0306318,POINT (127.0306318 37.65153612),V02Q1940324,32.61933534743203,40.190332326283986,15.558308157099699,42.13897280966767,,,29.259818731117825,54.86706948640484,202104358009.06345
V02Q1940323,37.64925173,127.04611240000001,POINT (127.0461124 37.64925173),V02Q1940323,31.589506172839506,42.74382716049383,15.430246913580252,45.19135802469136,,,26.16358024691358,55.9537037037037,202104374366.9753
V02Q1940265,37.6395677,127.0350186,POINT (127.0350186 37.6395677),V02Q1940265,39.447712418300654,51.6797385620915,16.090196078431365,42.30392156862745,,,29.058823529411764,65.51633986928104,202104358755.55554
V02Q1940242,37.63944037,127.04258429999999,POINT (127.0425843 37.63944037),V02Q1940242,26.65765765765766,32.34534534534534,14.754354354354353,46.51651651651652,,,23.67267267267267,49.048048048048045,202104357372.07208
V02Q1940404,37.65320724,127.0523294,POINT (127.0523294 37.65320724),V02Q1940404,30.83132530120482,39.09036144578313,16.25150602409639,41.825301204819276,,,26.289156626506024,54.524096385542165,202104355814.45782
V02Q1940091,37.656045,127.0437189,POINT (127.0437189 37.656045),V02Q1940091,29.882911392405063,41.7626582278481,15.742721518987342,42.325949367088604,,,26.268987341772153,55.65506329113924,202104361432.27847
V02Q1940331,37.65050658,127.03342269999999,POINT (127.0334227 37.65050658),V02Q1940331,35.92413793103448,51.55862068965517,15.99793103448275,40.40344827586207,,,30.520689655172415,65.5551724137931,202104373900.34482
V02Q1940345,37.64917094,127.0352845,POINT (127.0352845 37.64917094),V02Q1940345,29.246200607902736,38.35562310030395,15.510942249240125,42.64741641337386,,,25.507598784194528,52.21580547112462,202104350013.67783
V02Q1940303,37.68923181,127.04673490000002,POINT (127.0467349 37.68923181),V02Q1940303,42.390390390390394,55.21621621621622,14.935435435435444,46.37537537537538,,,36.003003003003,70.48648648648648,202104343028.22824
V02Q1940846,37.63739638,127.0390037,POINT (127.0390037 37.63739638),V02Q1940846,28.45272206303725,33.931232091690546,16.197421203438402,42.2378223495702,,,24.20916905444126,49.65902578796562,202104344816.33237
V02Q1940799,37.637816799999996,127.038271,POINT (127.038271 37.6378168),V02Q1940799,33.90217391304348,43.35144927536232,16.752898550724638,40.108695652173914,,,26.713768115942027,60.1268115942029,202104380500.3623
V02Q1940135,37.69099122,127.04237350000001,POINT (127.0423735 37.69099122),V02Q1940135,22.63809523809524,26.107936507936508,14.223809523809523,49.42857142857143,,,23.19047619047619,40.387301587301586,202104365931.74603
V02Q1940390,37.65472878,127.047743,POINT (127.047743 37.65472878),V02Q1940390,38.51006711409396,51.34563758389262,15.73154362416108,41.671140939597315,,,30.778523489932887,65.71140939597315,202104365877.85236
V02Q1940325,37.68923847,127.0418795,POINT (127.0418795 37.68923847),V02Q1940325,23.726153846153846,29.88,14.144307692307702,51.05230769230769,,,23.215384615384615,46.36,202104366666.15384
